date,location,continent,population,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,cases_per_million,deaths_per_million,mortality_rate,vaccination_rate
2022-06-18,Kenya,Africa,54027484,326737.0,0.0,5651.0,0.0,18367309.0,12576597.0,9223230.0,6047.607177117483,104.59491321120932,0.017295255817369935,0.23278146729912502
2022-06-19,Kenya,Africa,54027484,329107.0,2370.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6091.473739550781,104.59491321120932,0.017170707399113357,0.23398607641991992
2022-06-20,Kenya,Africa,54027484,329107.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6091.473739550781,104.59491321120932,0.017170707399113357,0.23398607641991992
2022-06-21,Kenya,Africa,54027484,329107.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6091.473739550781,104.59491321120932,0.017170707399113357,0.23398607641991992
2022-06-22,Kenya,Africa,54027484,329107.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6091.473739550781,104.59491321120932,0.017170707399113357,0.23398607641991992
2022-06-23,Kenya,Africa,54027484,329107.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6091.473739550781,104.59491321120932,0.017170707399113357,0.23398607641991992
2022-06-24,Kenya,Africa,54027484,329107.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6091.473739550781,104.59491321120932,0.017170707399113357,0.23398607641991992
2022-06-25,Kenya,Africa,54027484,329107.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6091.473739550781,104.59491321120932,0.017170707399113357,0.23398607641991992
2022-06-26,Kenya,Africa,54027484,331966.0,2859.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6144.391250941836,104.59491321120932,0.017022827638975075,0.23398607641991992
2022-06-27,Kenya,Africa,54027484,331966.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6144.391250941836,104.59491321120932,0.017022827638975075,0.23398607641991992
2022-06-28,Kenya,Africa,54027484,331966.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6144.391250941836,104.59491321120932,0.017022827638975075,0.23398607641991992
2022-06-29,Kenya,Africa,54027484,331966.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6144.391250941836,104.59491321120932,0.017022827638975075,0.23398607641991992
2022-06-30,Kenya,Africa,54027484,331966.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6144.391250941836,104.59491321120932,0.017022827638975075,0.23398607641991992
2022-07-01,Kenya,Africa,54027484,331966.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6144.391250941836,104.59491321120932,0.017022827638975075,0.23398607641991992
2022-07-02,Kenya,Africa,54027484,331966.0,0.0,5651.0,0.0,18535975.0,12641679.0,9326814.0,6144.391250941836,104.59491321120932,0.017022827638975075,0.23398607641991992
2022-07-03,Kenya,Africa,54027484,334249.0,2283.0,5655.0,4.0,18535975.0,12641679.0,9326814.0,6186.647521842772,104.6689496035018,0.0169185248123405,0.23398607641991992
2022-07-04,Kenya,Africa,54027484,334249.0,0.0,5655.0,0.0,18535975.0,12641679.0,9326814.0,6186.647521842772,104.6689496035018,0.0169185248123405,0.23398607641991992
2022-07-05,Kenya,Africa,54027484,334249.0,0.0,5655.0,0.0,18535975.0,12641679.0,9326814.0,6186.647521842772,104.6689496035018,0.0169185248123405,0.23398607641991992
2022-07-06,Kenya,Africa,54027484,334249.0,0.0,5655.0,0.0,18535975.0,12641679.0,9326814.0,6186.647521842772,104.6689496035018,0.0169185248123405,0.23398607641991992
2022-07-07,Kenya,Africa,54027484,334249.0,0.0,5655.0,0.0,18535975.0,12641679.0,9326814.0,6186.647521842772,104.6689496035018,0.0169185248123405,0.23398607641991992
2022-07-08,Kenya,Africa,54027484,334249.0,0.0,5655.0,0.0,18535975.0,12641679.0,9326814.0,6186.647521842772,104.6689496035018,0.0169185248123405,0.23398607641991992
2022-07-09,Kenya,Africa,54027484,334249.0,0.0,5655.0,0.0,18535975.0,12641679.0,9326814.0,6186.647521842772,104.6689496035018,0.0169185248123405,0.23398607641991992
2022-07-10,Kenya,Africa,54027484,335773.0,1524.0,5663.0,8.0,18535975.0,12641679.0,9326814.0,6214.855387306209,104.81702238808677,0.0168655609593386,0.23398607641991992
2022-07-11,Kenya,Africa,54027484,335773.0,0.0,5663.0,0.0,18535975.0,12641679.0,9326814.0,6214.855387306209,104.81702238808677,0.0168655609593386,0.23398607641991992
2022-07-12,Kenya,Africa,54027484,335773.0,0.0,5663.0,0.0,18535975.0,12641679.0,9326814.0,6214.855387306209,104.81702238808677,0.0168655609593386,0.23398607641991992
2022-07-13,Kenya,Africa,54027484,335773.0,0.0,5663.0,0.0,18535975.0,12641679.0,9326814.0,6214.855387306209,104.81702238808677,0.0168655609593386,0.23398607641991992
2022-07-14,Kenya,Africa,54027484,335773.0,0.0,5663.0,0.0,18535975.0,12641679.0,9326814.0,6214.855387306209,104.81702238808677,0.0168655609593386,0.23398607641991992
2022-07-15,Kenya,Africa,54027484,335773.0,0.0,5663.0,0.0,18535975.0,12641679.0,9326814.0,6214.855387306209,104.81702238808677,0.0168655609593386,0.23398607641991992
2022-07-16,Kenya,Africa,54027484,335773.0,0.0,5663.0,0.0,18535975.0,12641679.0,9326814.0,6214.855387306209,104.81702238808677,0.0168655609593386,0.23398607641991992
2022-07-17,Kenya,Africa,54027484,336690.0,917.0,5668.0,5.0,18535975.0,12641679.0,9326814.0,6231.828230239261,104.90956787845239,0.016834476818438325,0.23398607641991992
2022-07-18,Kenya,Africa,54027484,336690.0,0.0,5668.0,0.0,18535975.0,12641679.0,9326814.0,6231.828230239261,104.90956787845239,0.016834476818438325,0.23398607641991992
2022-07-19,Kenya,Africa,54027484,336690.0,0.0,5668.0,0.0,18535975.0,12641679.0,9326814.0,6231.828230239261,104.90956787845239,0.016834476818438325,0.23398607641991992
2022-07-20,Kenya,Africa,54027484,336690.0,0.0,5668.0,0.0,18535975.0,12641679.0,9326814.0,6231.828230239261,104.90956787845239,0.016834476818438325,0.23398607641991992
2022-07-21,Kenya,Africa,54027484,336690.0,0.0,5668.0,0.0,18535975.0,12641679.0,9326814.0,6231.828230239261,104.90956787845239,0.016834476818438325,0.23398607641991992
2022-07-22,Kenya,Africa,54027484,336690.0,0.0,5668.0,0.0,18535975.0,12641679.0,9326814.0,6231.828230239261,104.90956787845239,0.016834476818438325,0.23398607641991992
2022-07-23,Kenya,Africa,54027484,336690.0,0.0,5668.0,0.0,18535975.0,12641679.0,9326814.0,6231.828230239261,104.90956787845239,0.016834476818438325,0.23398607641991992
2022-07-24,Kenya,Africa,54027484,337242.0,552.0,5670.0,2.0,18535975.0,12641679.0,9326814.0,6242.045252375625,104.94658607459863,0.01681285249168253,0.23398607641991992
2022-07-25,Kenya,Africa,54027484,337242.0,0.0,5670.0,0.0,18535975.0,12641679.0,9326814.0,6242.045252375625,104.94658607459863,0.01681285249168253,0.23398607641991992
2022-07-26,Kenya,Africa,54027484,337242.0,0.0,5670.0,0.0,18535975.0,12641679.0,9326814.0,6242.045252375625,104.94658607459863,0.01681285249168253,0.23398607641991992
2022-07-27,Kenya,Africa,54027484,337242.0,0.0,5670.0,0.0,18535975.0,12641679.0,9326814.0,6242.045252375625,104.94658607459863,0.01681285249168253,0.23398607641991992
2022-07-28,Kenya,Africa,54027484,337242.0,0.0,5670.0,0.0,18535975.0,12641679.0,9326814.0,6242.045252375625,104.94658607459863,0.01681285249168253,0.23398607641991992
2022-07-29,Kenya,Africa,54027484,337242.0,0.0,5670.0,0.0,18535975.0,12641679.0,9326814.0,6242.045252375625,104.94658607459863,0.01681285249168253,0.23398607641991992
2022-07-30,Kenya,Africa,54027484,337242.0,0.0,5670.0,0.0,18535975.0,12641679.0,9326814.0,6242.045252375625,104.94658607459863,0.01681285249168253,0.23398607641991992
2022-07-31,Kenya,Africa,54027484,337599.0,357.0,5672.0,2.0,18535975.0,12641679.0,9326814.0,6248.653000387729,104.98360427074488,0.016800997633286827,0.23398607641991992
2022-08-01,Kenya,Africa,54027484,337599.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6248.653000387729,104.98360427074488,0.016800997633286827,0.23398607641991992
2022-08-02,Kenya,Africa,54027484,337599.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6248.653000387729,104.98360427074488,0.016800997633286827,0.23398607641991992
2022-08-03,Kenya,Africa,54027484,337599.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6248.653000387729,104.98360427074488,0.016800997633286827,0.23398607641991992
2022-08-04,Kenya,Africa,54027484,337599.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6248.653000387729,104.98360427074488,0.016800997633286827,0.23398607641991992
2022-08-05,Kenya,Africa,54027484,337599.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6248.653000387729,104.98360427074488,0.016800997633286827,0.23398607641991992
2022-08-06,Kenya,Africa,54027484,337599.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6248.653000387729,104.98360427074488,0.016800997633286827,0.23398607641991992
2022-08-07,Kenya,Africa,54027484,337833.0,234.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6252.984129336839,104.98360427074488,0.016789360423641268,0.23398607641991992
2022-08-08,Kenya,Africa,54027484,337833.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6252.984129336839,104.98360427074488,0.016789360423641268,0.23398607641991992
2022-08-09,Kenya,Africa,54027484,337833.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6252.984129336839,104.98360427074488,0.016789360423641268,0.23398607641991992
2022-08-10,Kenya,Africa,54027484,337833.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6252.984129336839,104.98360427074488,0.016789360423641268,0.23398607641991992
2022-08-11,Kenya,Africa,54027484,337833.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6252.984129336839,104.98360427074488,0.016789360423641268,0.23398607641991992
2022-08-12,Kenya,Africa,54027484,337833.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6252.984129336839,104.98360427074488,0.016789360423641268,0.23398607641991992
2022-08-13,Kenya,Africa,54027484,337833.0,0.0,5672.0,0.0,18535975.0,12641679.0,9326814.0,6252.984129336839,104.98360427074488,0.016789360423641268,0.23398607641991992
2022-08-14,Kenya,Africa,54027484,337938.0,105.0,5673.0,1.0,18535975.0,12641679.0,9326814.0,6254.927584634516,105.00211336881799,0.016787102959714504,0.23398607641991992
2022-08-15,Kenya,Africa,54027484,337938.0,0.0,5673.0,0.0,18535975.0,12641679.0,9326814.0,6254.927584634516,105.00211336881799,0.016787102959714504,0.23398607641991992
2022-08-16,Kenya,Africa,54027484,337938.0,0.0,5673.0,0.0,18535975.0,12641679.0,9326814.0,6254.927584634516,105.00211336881799,0.016787102959714504,0.23398607641991992
2022-08-17,Kenya,Africa,54027484,337938.0,0.0,5673.0,0.0,18535975.0,12641679.0,9326814.0,6254.927584634516,105.00211336881799,0.016787102959714504,0.23398607641991992
2022-08-18,Kenya,Africa,54027484,337938.0,0.0,5673.0,0.0,18535975.0,12641679.0,9326814.0,6254.927584634516,105.00211336881799,0.016787102959714504,0.23398607641991992
2022-08-19,Kenya,Africa,54027484,337938.0,0.0,5673.0,0.0,18535975.0,12641679.0,9326814.0,6254.927584634516,105.00211336881799,0.016787102959714504,0.23398607641991992
2022-08-20,Kenya,Africa,54027484,337938.0,0.0,5673.0,0.0,18535975.0,12641679.0,9326814.0,6254.927584634516,105.00211336881799,0.016787102959714504,0.23398607641991992
2022-08-21,Kenya,Africa,54027484,338042.0,104.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6256.852530834121,105.00211336881799,0.016781938339022962,0.23398607641991992
2022-08-22,Kenya,Africa,54027484,338042.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6256.852530834121,105.00211336881799,0.016781938339022962,0.23398607641991992
2022-08-23,Kenya,Africa,54027484,338042.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6256.852530834121,105.00211336881799,0.016781938339022962,0.23398607641991992
2022-08-24,Kenya,Africa,54027484,338042.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6256.852530834121,105.00211336881799,0.016781938339022962,0.23398607641991992
2022-08-25,Kenya,Africa,54027484,338042.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6256.852530834121,105.00211336881799,0.016781938339022962,0.23398607641991992
2022-08-26,Kenya,Africa,54027484,338042.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6256.852530834121,105.00211336881799,0.016781938339022962,0.23398607641991992
2022-08-27,Kenya,Africa,54027484,338042.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6256.852530834121,105.00211336881799,0.016781938339022962,0.23398607641991992
2022-08-28,Kenya,Africa,54027484,338153.0,111.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6258.907040720238,105.00211336881799,0.016776429604350693,0.23398607641991992
2022-08-29,Kenya,Africa,54027484,338153.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6258.907040720238,105.00211336881799,0.016776429604350693,0.23398607641991992
2022-08-30,Kenya,Africa,54027484,338153.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6258.907040720238,105.00211336881799,0.016776429604350693,0.23398607641991992
2022-08-31,Kenya,Africa,54027484,338153.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6258.907040720238,105.00211336881799,0.016776429604350693,0.23398607641991992
2022-09-01,Kenya,Africa,54027484,338153.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6258.907040720238,105.00211336881799,0.016776429604350693,0.23398607641991992
2022-09-02,Kenya,Africa,54027484,338153.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6258.907040720238,105.00211336881799,0.016776429604350693,0.23398607641991992
2022-09-03,Kenya,Africa,54027484,338153.0,0.0,5673.0,0.0,20920745.0,12641679.0,9354382.0,6258.907040720238,105.00211336881799,0.016776429604350693,0.23398607641991992
2022-09-04,Kenya,Africa,54027484,338234.0,81.0,5674.0,1.0,21104874.0,13460152.0,9985687.0,6260.40627766416,105.02062246689111,0.016775368531844817,0.24913527344712183
2022-09-05,Kenya,Africa,54027484,338234.0,0.0,5674.0,0.0,21104874.0,13460152.0,9985687.0,6260.40627766416,105.02062246689111,0.016775368531844817,0.24913527344712183
2022-09-06,Kenya,Africa,54027484,338234.0,0.0,5674.0,0.0,21104874.0,13460152.0,9985687.0,6260.40627766416,105.02062246689111,0.016775368531844817,0.24913527344712183
2022-09-07,Kenya,Africa,54027484,338234.0,0.0,5674.0,0.0,21104874.0,13460152.0,9985687.0,6260.40627766416,105.02062246689111,0.016775368531844817,0.24913527344712183
2022-09-08,Kenya,Africa,54027484,338234.0,0.0,5674.0,0.0,21104874.0,13460152.0,9985687.0,6260.40627766416,105.02062246689111,0.016775368531844817,0.24913527344712183
2022-09-09,Kenya,Africa,54027484,338234.0,0.0,5674.0,0.0,21104874.0,13460152.0,9985687.0,6260.40627766416,105.02062246689111,0.016775368531844817,0.24913527344712183
2022-09-10,Kenya,Africa,54027484,338234.0,0.0,5674.0,0.0,21104874.0,13460152.0,9985687.0,6260.40627766416,105.02062246689111,0.016775368531844817,0.24913527344712183
2022-09-11,Kenya,Africa,54027484,338290.0,56.0,5674.0,0.0,21202827.0,13460152.0,9985687.0,6261.442787156256,105.02062246689111,0.016772591563451476,0.24913527344712183
2022-09-12,Kenya,Africa,54027484,338290.0,0.0,5674.0,0.0,21202827.0,13460152.0,9985687.0,6261.442787156256,105.02062246689111,0.016772591563451476,0.24913527344712183
2022-09-13,Kenya,Africa,54027484,338290.0,0.0,5674.0,0.0,21202827.0,13460152.0,9985687.0,6261.442787156256,105.02062246689111,0.016772591563451476,0.24913527344712183
2022-09-14,Kenya,Africa,54027484,338290.0,0.0,5674.0,0.0,21202827.0,13460152.0,9985687.0,6261.442787156256,105.02062246689111,0.016772591563451476,0.24913527344712183
2022-09-15,Kenya,Africa,54027484,338290.0,0.0,5674.0,0.0,21202827.0,13460152.0,9985687.0,6261.442787156256,105.02062246689111,0.016772591563451476,0.24913527344712183
2022-09-16,Kenya,Africa,54027484,338290.0,0.0,5674.0,0.0,21202827.0,13460152.0,9985687.0,6261.442787156256,105.02062246689111,0.016772591563451476,0.24913527344712183
2022-09-17,Kenya,Africa,54027484,338290.0,0.0,5674.0,0.0,21202827.0,13460152.0,9985687.0,6261.442787156256,105.02062246689111,0.016772591563451476,0.24913527344712183
2022-09-18,Kenya,Africa,54027484,338332.0,42.0,5675.0,1.0,21281086.0,13460152.0,9985687.0,6262.220169275327,105.03913156496422,0.01677346511710391,0.24913527344712183
2022-09-19,Kenya,Africa,54027484,338332.0,0.0,5675.0,0.0,21281086.0,13460152.0,9985687.0,6262.220169275327,105.03913156496422,0.01677346511710391,0.24913527344712183
2022-09-20,Kenya,Africa,54027484,338332.0,0.0,5675.0,0.0,21281086.0,13460152.0,9985687.0,6262.220169275327,105.03913156496422,0.01677346511710391,0.24913527344712183
2022-09-21,Kenya,Africa,54027484,338332.0,0.0,5675.0,0.0,21281086.0,13460152.0,9985687.0,6262.220169275327,105.03913156496422,0.01677346511710391,0.24913527344712183
2022-09-22,Kenya,Africa,54027484,338332.0,0.0,5675.0,0.0,21281086.0,13460152.0,9985687.0,6262.220169275327,105.03913156496422,0.01677346511710391,0.24913527344712183
2022-09-23,Kenya,Africa,54027484,338332.0,0.0,5675.0,0.0,21281086.0,13460152.0,9985687.0,6262.220169275327,105.03913156496422,0.01677346511710391,0.24913527344712183
2022-09-24,Kenya,Africa,54027484,338332.0,0.0,5675.0,0.0,21281086.0,13460152.0,9985687.0,6262.220169275327,105.03913156496422,0.01677346511710391,0.24913527344712183
2022-09-25,Kenya,Africa,54027484,338389.0,57.0,5675.0,0.0,21522783.0,13610115.0,10146842.0,6263.275187865494,105.03913156496422,0.016770639707555504,0.25191095332146135
2022-09-26,Kenya,Africa,54027484,338389.0,0.0,5675.0,0.0,21522783.0,13610115.0,10146842.0,6263.275187865494,105.03913156496422,0.016770639707555504,0.25191095332146135
2022-09-27,Kenya,Africa,54027484,338389.0,0.0,5675.0,0.0,21522783.0,13610115.0,10146842.0,6263.275187865494,105.03913156496422,0.016770639707555504,0.25191095332146135
2022-09-28,Kenya,Africa,54027484,338389.0,0.0,5675.0,0.0,21522783.0,13610115.0,10146842.0,6263.275187865494,105.03913156496422,0.016770639707555504,0.25191095332146135
2022-09-29,Kenya,Africa,54027484,338389.0,0.0,5675.0,0.0,21522783.0,13610115.0,10146842.0,6263.275187865494,105.03913156496422,0.016770639707555504,0.25191095332146135
2022-09-30,Kenya,Africa,54027484,338389.0,0.0,5675.0,0.0,21522783.0,13610115.0,10146842.0,6263.275187865494,105.03913156496422,0.016770639707555504,0.25191095332146135
2022-10-01,Kenya,Africa,54027484,338389.0,0.0,5675.0,0.0,21522783.0,13610115.0,10146842.0,6263.275187865494,105.03913156496422,0.016770639707555504,0.25191095332146135
2022-10-02,Kenya,Africa,54027484,338439.0,50.0,5678.0,3.0,21522783.0,13610115.0,10146842.0,6264.20064276915,105.0946588591836,0.016777026288341473,0.25191095332146135
2022-10-03,Kenya,Africa,54027484,338439.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6264.20064276915,105.0946588591836,0.016777026288341473,0.25191095332146135
2022-10-04,Kenya,Africa,54027484,338439.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6264.20064276915,105.0946588591836,0.016777026288341473,0.25191095332146135
2022-10-05,Kenya,Africa,54027484,338439.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6264.20064276915,105.0946588591836,0.016777026288341473,0.25191095332146135
2022-10-06,Kenya,Africa,54027484,338439.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6264.20064276915,105.0946588591836,0.016777026288341473,0.25191095332146135
2022-10-07,Kenya,Africa,54027484,338439.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6264.20064276915,105.0946588591836,0.016777026288341473,0.25191095332146135
2022-10-08,Kenya,Africa,54027484,338439.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6264.20064276915,105.0946588591836,0.016777026288341473,0.25191095332146135
2022-10-09,Kenya,Africa,54027484,338493.0,54.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6265.2001340650995,105.0946588591836,0.016774349838844526,0.25191095332146135
2022-10-10,Kenya,Africa,54027484,338493.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6265.2001340650995,105.0946588591836,0.016774349838844526,0.25191095332146135
2022-10-11,Kenya,Africa,54027484,338493.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6265.2001340650995,105.0946588591836,0.016774349838844526,0.25191095332146135
2022-10-12,Kenya,Africa,54027484,338493.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6265.2001340650995,105.0946588591836,0.016774349838844526,0.25191095332146135
2022-10-13,Kenya,Africa,54027484,338493.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6265.2001340650995,105.0946588591836,0.016774349838844526,0.25191095332146135
2022-10-14,Kenya,Africa,54027484,338493.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6265.2001340650995,105.0946588591836,0.016774349838844526,0.25191095332146135
2022-10-15,Kenya,Africa,54027484,338493.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6265.2001340650995,105.0946588591836,0.016774349838844526,0.25191095332146135
2022-10-16,Kenya,Africa,54027484,338571.0,78.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6266.643843714803,105.0946588591836,0.01677048536348358,0.25191095332146135
2022-10-17,Kenya,Africa,54027484,338571.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6266.643843714803,105.0946588591836,0.01677048536348358,0.25191095332146135
2022-10-18,Kenya,Africa,54027484,338571.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6266.643843714803,105.0946588591836,0.01677048536348358,0.25191095332146135
2022-10-19,Kenya,Africa,54027484,338571.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6266.643843714803,105.0946588591836,0.01677048536348358,0.25191095332146135
2022-10-20,Kenya,Africa,54027484,338571.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6266.643843714803,105.0946588591836,0.01677048536348358,0.25191095332146135
2022-10-21,Kenya,Africa,54027484,338571.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6266.643843714803,105.0946588591836,0.01677048536348358,0.25191095332146135
2022-10-22,Kenya,Africa,54027484,338571.0,0.0,5678.0,0.0,21522783.0,13610115.0,10146842.0,6266.643843714803,105.0946588591836,0.01677048536348358,0.25191095332146135
2022-10-23,Kenya,Africa,54027484,338749.0,178.0,5678.0,0.0,22311510.0,13914046.0,10503463.0,6269.9384631718185,105.0946588591836,0.016761673097189955,0.25753644200792325
2022-10-24,Kenya,Africa,54027484,338749.0,0.0,5678.0,0.0,22311510.0,13914046.0,10503463.0,6269.9384631718185,105.0946588591836,0.016761673097189955,0.25753644200792325
2022-10-25,Kenya,Africa,54027484,338749.0,0.0,5678.0,0.0,22311510.0,13914046.0,10503463.0,6269.9384631718185,105.0946588591836,0.016761673097189955,0.25753644200792325
2022-10-26,Kenya,Africa,54027484,338749.0,0.0,5678.0,0.0,22311510.0,13914046.0,10503463.0,6269.9384631718185,105.0946588591836,0.016761673097189955,0.25753644200792325
2022-10-27,Kenya,Africa,54027484,338749.0,0.0,5678.0,0.0,22311510.0,13914046.0,10503463.0,6269.9384631718185,105.0946588591836,0.016761673097189955,0.25753644200792325
2022-10-28,Kenya,Africa,54027484,338749.0,0.0,5678.0,0.0,22311510.0,13914046.0,10503463.0,6269.9384631718185,105.0946588591836,0.016761673097189955,0.25753644200792325
2022-10-29,Kenya,Africa,54027484,338749.0,0.0,5678.0,0.0,22311510.0,13914046.0,10503463.0,6269.9384631718185,105.0946588591836,0.016761673097189955,0.25753644200792325
2022-10-30,Kenya,Africa,54027484,339078.0,329.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6276.027956437875,105.0946588591836,0.016745409610768022,0.25855786658508845
2022-10-31,Kenya,Africa,54027484,339078.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6276.027956437875,105.0946588591836,0.016745409610768022,0.25855786658508845
2022-11-01,Kenya,Africa,54027484,339078.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6276.027956437875,105.0946588591836,0.016745409610768022,0.25855786658508845
2022-11-02,Kenya,Africa,54027484,339078.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6276.027956437875,105.0946588591836,0.016745409610768022,0.25855786658508845
2022-11-03,Kenya,Africa,54027484,339078.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6276.027956437875,105.0946588591836,0.016745409610768022,0.25855786658508845
2022-11-04,Kenya,Africa,54027484,339078.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6276.027956437875,105.0946588591836,0.016745409610768022,0.25855786658508845
2022-11-05,Kenya,Africa,54027484,339078.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6276.027956437875,105.0946588591836,0.016745409610768022,0.25855786658508845
2022-11-06,Kenya,Africa,54027484,339671.0,593.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6287.0038515952365,105.0946588591836,0.01671617535791987,0.25855786658508845
2022-11-07,Kenya,Africa,54027484,339671.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6287.0038515952365,105.0946588591836,0.01671617535791987,0.25855786658508845
2022-11-08,Kenya,Africa,54027484,339671.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6287.0038515952365,105.0946588591836,0.01671617535791987,0.25855786658508845
2022-11-09,Kenya,Africa,54027484,339671.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6287.0038515952365,105.0946588591836,0.01671617535791987,0.25855786658508845
2022-11-10,Kenya,Africa,54027484,339671.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6287.0038515952365,105.0946588591836,0.01671617535791987,0.25855786658508845
2022-11-11,Kenya,Africa,54027484,339671.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6287.0038515952365,105.0946588591836,0.01671617535791987,0.25855786658508845
2022-11-12,Kenya,Africa,54027484,339671.0,0.0,5678.0,0.0,22457583.0,13969231.0,10564568.0,6287.0038515952365,105.0946588591836,0.01671617535791987,0.25855786658508845
2022-11-13,Kenya,Africa,54027484,340371.0,700.0,5678.0,0.0,22627957.0,14036884.0,10641225.0,6299.960220246421,105.0946588591836,0.01668179721539144,0.2598100625970293
2022-11-14,Kenya,Africa,54027484,340371.0,0.0,5678.0,0.0,22627957.0,14036884.0,10641225.0,6299.960220246421,105.0946588591836,0.01668179721539144,0.2598100625970293
2022-11-15,Kenya,Africa,54027484,340371.0,0.0,5678.0,0.0,22627957.0,14036884.0,10641225.0,6299.960220246421,105.0946588591836,0.01668179721539144,0.2598100625970293
2022-11-16,Kenya,Africa,54027484,340371.0,0.0,5678.0,0.0,22627957.0,14036884.0,10641225.0,6299.960220246421,105.0946588591836,0.01668179721539144,0.2598100625970293
2022-11-17,Kenya,Africa,54027484,340371.0,0.0,5678.0,0.0,22627957.0,14036884.0,10641225.0,6299.960220246421,105.0946588591836,0.01668179721539144,0.2598100625970293
2022-11-18,Kenya,Africa,54027484,340371.0,0.0,5678.0,0.0,22627957.0,14036884.0,10641225.0,6299.960220246421,105.0946588591836,0.01668179721539144,0.2598100625970293
